Year,GNI (current US$),"GNI per capita, PPP (current international $)","Life expectancy at birth, total (years)","GNI per capita, PPP (constant 2017 international $)","Primary education, duration (years)","Preprimary education, duration (years)","Secondary education, duration (years)","Population, total",Expected Years of Schooling,GNI per capital,Life Expectancy Index,Education Index,Income Index,Human Development Index
1975-12-01,154730092975.21082,980.0,61.72666666666667,2361.39,5.0,4.0,4.0,929494166.6666666,19.0,166.48217784520688,0.6419487179487179,1.0555555555555556,0.07696243346235648,0.6334400354867491
1976-01-01,153939238114.52,980.0,61.8,2361.39,5.0,4.0,4.0,930685000.0,19.0,165.4042324895319,0.643076923076923,1.0555555555555556,0.07601459530605378,0.6334400354867491
1976-02-01,155688959695.5025,980.0,61.861666666666665,2361.39,5.0,4.0,4.083333333333333,931749166.6666666,19.0,167.0722547166032,0.644025641025641,1.0555555555555556,0.07745256836259769,0.6334400354867491
1976-03-01,157438681276.485,980.0,61.92333333333333,2361.39,5.0,4.0,4.166666666666667,932813333.3333334,19.0,168.7402769436745,0.6449743589743588,1.0555555555555556,0.0788905414191416,0.6334400354867491
1976-04-01,159188402857.4675,980.0,61.985,2361.39,5.0,4.0,4.25,933877500.0,19.0,170.4082991707458,0.6459230769230768,1.0555555555555556,0.08032851447568551,0.6334400354867491
1976-05-01,160938124438.44998,980.0,62.04666666666667,2361.39,5.0,4.0,4.333333333333333,934941666.6666666,19.0,172.0763213978171,0.6468717948717948,1.0555555555555556,0.08176648753222941,0.6334400354867491
1976-06-01,162687846019.4325,980.0,62.108333333333334,2361.39,5.0,4.0,4.416666666666667,936005833.3333334,19.0,173.74434362488842,0.6478205128205128,1.0555555555555556,0.08320446058877333,0.6334400354867491
1976-07-01,164437567600.41498,980.0,62.17,2361.39,5.0,4.0,4.5,937070000.0,19.0,175.41236585195972,0.6487692307692308,1.0555555555555556,0.08464243364531723,0.6334400354867491
1976-08-01,166187289181.3975,980.0,62.23166666666666,2361.39,5.0,4.0,4.583333333333333,938134166.6666666,19.0,177.08038807903102,0.6497179487179486,1.0555555555555556,0.08608040670186114,0.6334400354867491
1976-09-01,167937010762.38,980.0,62.29333333333333,2361.39,5.0,4.0,4.666666666666667,939198333.3333334,19.0,178.74841030610233,0.6506666666666666,1.0555555555555556,0.08751837975840505,0.6334400354867491
1976-10-01,169686732343.3625,980.0,62.355,2361.39,5.0,4.0,4.75,940262500.0,19.0,180.41643253317363,0.6516153846153846,1.0555555555555556,0.08895635281494896,0.6334400354867491
1976-11-01,171436453924.345,980.0,62.416666666666664,2361.39,5.0,4.0,4.833333333333333,941326666.6666666,19.0,182.08445476024494,0.6525641025641025,1.0555555555555556,0.09039432587149286,0.6334400354867491
1976-12-01,173186175505.3275,980.0,62.47833333333333,2361.39,5.0,4.0,4.916666666666667,942390833.3333334,19.0,183.75247698731624,0.6535128205128204,1.0555555555555556,0.09183229892803677,0.6334400354867491
1977-01-01,174935897086.31,980.0,62.54,2361.39,5.0,4.0,5.0,943455000.0,19.0,185.42049921438755,0.6544615384615384,1.0555555555555556,0.09327027198458068,0.6334400354867491
1977-02-01,172819635064.88998,980.0,62.596666666666664,2361.39,5.0,4.0,5.083333333333333,944514166.6666666,19.0,183.00182332319244,0.6553333333333333,1.0555555555555556,0.0911273893624452,0.6334400354867491
1977-03-01,170703373043.47,980.0,62.653333333333336,2361.39,5.0,4.0,5.166666666666667,945573333.3333334,19.0,180.58314743199733,0.6562051282051282,1.0555555555555556,0.08898450674030972,0.6334400354867491
1977-04-01,168587111022.05,980.0,62.71,2361.39,5.0,4.0,5.25,946632500.0,19.0,178.1644715408022,0.6570769230769231,1.0555555555555556,0.08684162411817424,0.6334400354867491
1977-05-01,166470849000.63,980.0,62.766666666666666,2361.39,5.0,4.0,5.333333333333333,947691666.6666666,19.0,175.7457956496071,0.6579487179487179,1.0555555555555556,0.08469874149603876,0.6334400354867491
1977-06-01,164354586979.21,980.0,62.82333333333333,2361.39,5.0,4.0,5.416666666666667,948750833.3333334,19.0,173.32711975841198,0.6588205128205128,1.0555555555555556,0.08255585887390327,0.6334400354867491
1977-07-01,162238324957.78998,980.0,62.879999999999995,2361.39,5.0,4.0,5.5,949810000.0,19.0,170.90844386721687,0.6596923076923077,1.0555555555555556,0.0804129762517678,0.6334400354867491
1977-08-01,160122062936.37,980.0,62.93666666666667,2361.39,5.0,4.0,5.583333333333333,950869166.6666666,19.0,168.48976797602177,0.6605641025641026,1.0555555555555556,0.0782700936296323,0.6334400354867491
1977-09-01,158005800914.94998,980.0,62.99333333333333,2361.39,5.0,4.0,5.666666666666667,951928333.3333334,19.0,166.07109208482666,0.6614358974358975,1.0555555555555556,0.07612721100749682,0.6334400354867491
1977-10-01,155889538893.53,980.0,63.05,2361.39,5.0,4.0,5.75,952987500.0,19.0,163.65241619363155,0.6623076923076923,1.0555555555555556,0.07398432838536134,0.6334400354867491
1977-11-01,153773276872.11,980.0,63.10666666666667,2361.39,5.0,4.0,5.833333333333333,954046666.6666666,19.0,161.23374030243642,0.6631794871794872,1.0555555555555556,0.07184144576322586,0.6334400354867491
1977-12-01,151657014850.69,980.0,63.163333333333334,2361.39,5.0,4.0,5.916666666666667,955105833.3333334,19.0,158.8150644112413,0.664051282051282,1.0555555555555556,0.06969856314109038,0.6334400354867491
1978-01-01,149540752829.27,980.0,63.22,2361.39,5.0,4.0,6.0,956165000.0,19.0,156.3963885200462,0.664923076923077,1.0555555555555556,0.0675556805189549,0.6334400354867491
1978-02-01,151935739627.91748,980.0,63.274166666666666,2361.39,5.0,4.0,6.0,957235000.0,19.0,158.69528549470687,0.6657564102564103,1.0555555555555556,0.06960060318275471,0.6334400354867491
1978-03-01,154330726426.565,980.0,63.32833333333333,2361.39,5.0,4.0,6.0,958305000.0,19.0,160.99418246936753,0.6665897435897437,1.0555555555555556,0.07164552584655452,0.6334400354867491
1978-04-01,156725713225.2125,980.0,63.3825,2361.39,5.0,4.0,6.0,959375000.0,19.0,163.2930794440282,0.6674230769230769,1.0555555555555556,0.07369044851035433,0.6334400354867491
1978-05-01,159120700023.86,980.0,63.43666666666667,2361.39,5.0,4.0,6.0,960445000.0,19.0,165.59197641868883,0.6682564102564102,1.0555555555555556,0.07573537117415415,0.6334400354867491
1978-06-01,161515686822.5075,980.0,63.490833333333335,2361.39,5.0,4.0,6.0,961515000.0,19.0,167.8908733933495,0.6690897435897436,1.0555555555555556,0.07778029383795396,0.6334400354867491
1978-07-01,163910673621.155,980.0,63.545,2361.39,5.0,4.0,6.0,962585000.0,19.0,170.18977036801016,0.6699230769230768,1.0555555555555556,0.07982521650175378,0.6334400354867491
1978-08-01,166305660419.8025,980.0,63.59916666666666,2361.39,5.0,4.0,6.0,963655000.0,19.0,172.48866734267082,0.6707564102564102,1.0555555555555556,0.0818701391655536,0.6334400354867491
1978-09-01,168700647218.45,980.0,63.65333333333333,2361.39,5.0,4.0,6.0,964725000.0,19.0,174.7875643173315,0.6715897435897435,1.0555555555555556,0.0839150618293534,0.6334400354867491
1978-10-01,171095634017.0975,980.0,63.707499999999996,2361.39,5.0,4.0,6.0,965795000.0,19.0,177.08646129199212,0.6724230769230769,1.0555555555555556,0.08595998449315322,0.6334400354867491
1978-11-01,173490620815.745,980.0,63.76166666666666,2361.39,5.0,4.0,6.0,966865000.0,19.0,179.3853582666528,0.6732564102564103,1.0555555555555556,0.08800490715695303,0.6334400354867491
1978-12-01,175885607614.39252,980.0,63.81583333333333,2361.39,5.0,4.0,6.0,967935000.0,19.0,181.68425524131345,0.6740897435897435,1.0555555555555556,0.09004982982075284,0.6334400354867491
1979-01-01,178280594413.04,980.0,63.87,2361.39,5.0,4.0,6.0,969005000.0,19.0,183.98315221597412,0.6749230769230768,1.0555555555555556,0.09209475248455265,0.6334400354867491
1979-02-01,179347836545.28668,980.0,63.91583333333333,2361.39,5.0,4.0,6.0,970024166.6666666,19.0,184.8797087353399,0.6756282051282051,1.0555555555555556,0.09281013412016825,0.6334400354867491
1979-03-01,180415078677.53333,980.0,63.961666666666666,2361.39,5.0,4.0,6.0,971043333.3333334,19.0,185.7762652547057,0.6763333333333332,1.0555555555555556,0.09352551575578386,0.6334400354867491
1979-04-01,181482320809.78,980.0,64.0075,2361.39,5.0,4.0,6.0,972062500.0,19.0,186.67282177407148,0.6770384615384615,1.0555555555555556,0.09424089739139947,0.6334400354867491
1979-05-01,182549562942.02667,980.0,64.05333333333333,2361.39,5.0,4.0,6.0,973081666.6666666,19.0,187.56937829343727,0.6777435897435897,1.0555555555555556,0.09495627902701508,0.6334400354867491
1979-06-01,183616805074.27335,980.0,64.09916666666666,2361.39,5.0,4.0,6.0,974100833.3333334,19.0,188.46593481280306,0.6784487179487179,1.0555555555555556,0.09567166066263068,0.6334400354867491
1979-07-01,184684047206.52002,980.0,64.145,2361.39,5.0,4.0,6.0,975120000.0,19.0,189.36249133216882,0.6791538461538461,1.0555555555555556,0.0963870422982463,0.6334400354867491
1979-08-01,185751289338.76666,980.0,64.19083333333333,2361.39,5.0,4.0,6.0,976139166.6666666,19.0,190.2590478515346,0.6798589743589744,1.0555555555555556,0.0971024239338619,0.6334400354867491
1979-09-01,186818531471.01334,980.0,64.23666666666666,2361.39,5.0,4.0,6.0,977158333.3333334,19.0,191.1556043709004,0.6805641025641025,1.0555555555555556,0.0978178055694775,0.6334400354867491
1979-10-01,187885773603.26,980.0,64.2825,2361.39,5.0,4.0,6.0,978177500.0,19.0,192.05216089026618,0.6812692307692307,1.0555555555555556,0.0985331872050931,0.6334400354867491
1979-11-01,188953015735.50665,980.0,64.32833333333333,2361.39,5.0,4.0,6.0,979196666.6666666,19.0,192.94871740963197,0.681974358974359,1.0555555555555556,0.0992485688407087,0.6334400354867491
1979-12-01,190020257867.75333,980.0,64.37416666666667,2361.39,5.0,4.0,6.0,980215833.3333334,19.0,193.84527392899776,0.6826794871794871,1.0555555555555556,0.09996395047632432,0.6334400354867491
1980-01-01,191087500000.0,980.0,64.42,2361.39,5.0,4.0,6.0,981235000.0,19.0,194.74183044836354,0.6833846153846154,1.0555555555555556,0.10067933211193993,0.6334400354867491
1980-02-01,191478795758.2675,980.0,64.46666666666667,2361.39,5.0,4.0,6.0,982289166.6666666,19.0,194.92898028159695,0.6841025641025641,1.0555555555555556,0.10082366828081576,0.6334400354867491
1980-03-01,191870091516.535,980.0,64.51333333333334,2361.39,5.0,4.0,6.0,983343333.3333334,19.0,195.11613011483036,0.6848205128205128,1.0555555555555556,0.10096800444969159,0.6334400354867491
1980-04-01,192261387274.8025,980.0,64.56,2361.39,5.0,4.0,6.0,984397500.0,19.0,195.30327994806376,0.6855384615384615,1.0555555555555556,0.10111234061856741,0.6334400354867491
1980-05-01,192652683033.07,980.0,64.60666666666667,2361.39,5.0,4.0,6.0,985451666.6666666,19.0,195.49042978129717,0.6862564102564103,1.0555555555555556,0.10125667678744325,0.6334400354867491
1980-06-01,193043978791.3375,980.0,64.65333333333334,2361.39,5.0,4.0,6.0,986505833.3333334,19.0,195.67757961453057,0.686974358974359,1.0555555555555556,0.10140101295631909,0.6334400354867491
1980-07-01,193435274549.60498,980.0,64.7,2361.39,5.0,4.0,6.0,987560000.0,19.0,195.86472944776398,0.6876923076923077,1.0555555555555556,0.10154534912519492,0.6334400354867491
1980-08-01,193826570307.8725,980.0,64.74666666666667,2361.39,5.0,4.0,6.0,988614166.6666666,19.0,196.05187928099738,0.6884102564102564,1.0555555555555556,0.10168968529407074,0.6334400354867491
1980-09-01,194217866066.13998,980.0,64.79333333333334,2361.39,5.0,4.0,6.0,989668333.3333334,19.0,196.2390291142308,0.6891282051282052,1.0555555555555556,0.10183402146294658,0.6334400354867491
1980-10-01,194609161824.4075,980.0,64.84,2361.39,5.0,4.0,6.0,990722500.0,19.0,196.4261789474642,0.6898461538461539,1.0555555555555556,0.10197835763182242,0.6334400354867491
1980-11-01,195000457582.675,980.0,64.88666666666667,2361.39,5.0,4.0,6.0,991776666.6666666,19.0,196.6133287806976,0.6905641025641026,1.0555555555555556,0.10212269380069824,0.6334400354867491
1980-12-01,195391753340.9425,980.0,64.93333333333334,2361.39,5.0,4.0,6.0,992830833.3333334,19.0,196.800478613931,0.6912820512820513,1.0555555555555556,0.10226702996957407,0.6334400354867491
1981-01-01,195783049099.21,980.0,64.98,2361.39,5.0,4.0,6.0,993885000.0,19.0,196.9876284471644,0.6920000000000001,1.0555555555555556,0.10241136613844991,0.6334400354867491
1981-02-01,196581236280.82834,980.0,65.02000000000001,2361.39,5.0,4.0,6.0,995113750.0,19.0,197.53900866901373,0.6926153846153846,1.0555555555555556,0.10282723443079976,0.6334400354867491
1981-03-01,197379423462.44666,980.0,65.06,2361.39,5.0,4.0,6.0,996342500.0,19.0,198.09038889086304,0.6932307692307693,1.0555555555555556,0.10324310272314961,0.6334400354867491
1981-04-01,198177610644.065,980.0,65.1,2361.39,5.0,4.0,6.0,997571250.0,19.0,198.64176911271238,0.6938461538461539,1.0555555555555556,0.10365897101549948,0.6334400354867491
1981-05-01,198975797825.68332,980.0,65.14,2361.39,5.0,4.0,6.0,998800000.0,19.0,199.1931493345617,0.6944615384615385,1.0555555555555556,0.10407483930784933,0.6334400354867491
1981-06-01,199773985007.30167,980.0,65.18,2361.39,5.0,4.0,6.0,1000028750.0,19.0,199.744529556411,0.695076923076923,1.0555555555555556,0.10449070760019918,0.6334400354867491
1981-07-01,200572172188.91998,980.0,65.22,2361.39,5.0,4.0,6.0,1001257500.0,19.0,200.29590977826035,0.6956923076923076,1.0555555555555556,0.10490657589254904,0.6334400354867491
1981-08-01,201370359370.53833,980.0,65.25999999999999,2361.39,5.0,4.0,6.0,1002486250.0,19.0,200.84729000010967,0.6963076923076923,1.0555555555555556,0.10532244418489889,0.6334400354867491
1981-09-01,202168546552.15668,980.0,65.3,2361.39,5.0,4.0,6.0,1003715000.0,19.0,201.39867022195898,0.6969230769230769,1.0555555555555556,0.10573831247724874,0.6334400354867491
1981-10-01,202966733733.775,980.0,65.34,2361.39,5.0,4.0,6.0,1004943750.0,19.0,201.9500504438083,0.6975384615384614,1.0555555555555556,0.1061541807695986,0.6334400354867491
1981-11-01,203764920915.39334,980.0,65.38,2361.39,5.0,4.0,6.0,1006172500.0,19.0,202.5014306656576,0.6981538461538461,1.0555555555555556,0.10657004906194846,0.6334400354867491
1981-12-01,204563108097.01166,980.0,65.41999999999999,2361.39,5.0,4.0,6.0,1007401250.0,19.0,203.05281088750695,0.6987692307692307,1.0555555555555556,0.10698591735429831,0.6334400354867491
1982-01-01,205361295278.63,980.0,65.46,2361.39,5.0,4.0,6.0,1008630000.0,19.0,203.60419110935626,0.6993846153846153,1.0555555555555556,0.10740178564664817,0.6334400354867491
1982-02-01,207544797513.39334,980.0,65.49666666666666,2361.39,5.0,4.0,6.0,1009853333.3333334,19.0,205.49455320976855,0.6999487179487178,1.0555555555555556,0.10873149179881537,0.6334400354867491
1982-03-01,209728299748.15668,980.0,65.53333333333333,2361.39,5.0,4.0,6.0,1011076666.6666666,19.0,207.38491531018082,0.7005128205128204,1.0555555555555556,0.11006119795098258,0.6334400354867491
1982-04-01,211911801982.92,980.0,65.57,2361.39,5.0,4.0,6.0,1012300000.0,19.0,209.2752774105931,0.701076923076923,1.0555555555555556,0.1113909041031498,0.6334400354867491
1982-05-01,214095304217.68335,980.0,65.60666666666667,2361.39,5.0,4.0,6.0,1013523333.3333334,19.0,211.16563951100537,0.7016410256410256,1.0555555555555556,0.112720610255317,0.6334400354867491
1982-06-01,216278806452.4467,980.0,65.64333333333333,2361.39,5.0,4.0,6.0,1014746666.6666666,19.0,213.05600161141766,0.7022051282051281,1.0555555555555556,0.11405031640748421,0.6334400354867491
1982-07-01,218462308687.21002,980.0,65.68,2361.39,5.0,4.0,6.0,1015970000.0,19.0,214.94636371182992,0.7027692307692308,1.0555555555555556,0.11538002255965144,0.6334400354867491
1982-08-01,220645810921.97333,980.0,65.71666666666667,2361.39,5.0,4.0,6.0,1017193333.3333334,19.0,216.8367258122422,0.7033333333333334,1.0555555555555556,0.11670972871181864,0.6334400354867491
1982-09-01,222829313156.73666,980.0,65.75333333333333,2361.39,5.0,4.0,6.0,1018416666.6666666,19.0,218.7270879126545,0.7038974358974359,1.0555555555555556,0.11803943486398585,0.6334400354867491
1982-10-01,225012815391.5,980.0,65.79,2361.39,5.0,4.0,6.0,1019640000.0,19.0,220.61745001306676,0.7044615384615385,1.0555555555555556,0.11936914101615306,0.6334400354867491
1982-11-01,227196317626.26334,980.0,65.82666666666667,2361.39,5.0,4.0,6.0,1020863333.3333334,19.0,222.50781211347905,0.705025641025641,1.0555555555555556,0.12069884716832027,0.6334400354867491
1982-12-01,229379819861.02667,980.0,65.86333333333334,2361.39,5.0,4.0,6.0,1022086666.6666666,19.0,224.3981742138913,0.7055897435897437,1.0555555555555556,0.12202855332048748,0.6334400354867491
1983-01-01,231563322095.79,980.0,65.9,2361.39,5.0,4.0,6.0,1023310000.0,19.0,226.2885363143036,0.7061538461538462,1.0555555555555556,0.12335825947265469,0.6334400354867491
1983-02-01,234034826465.18835,980.0,65.93333333333334,2361.39,5.0,4.0,6.0,1024436250.0,19.0,228.4264543866633,0.7066666666666668,1.0555555555555556,0.1247101349156696,0.6334400354867491
1983-03-01,236506330834.58667,980.0,65.96666666666667,2361.39,5.0,4.0,6.0,1025562500.0,19.0,230.564372459023,0.7071794871794872,1.0555555555555556,0.1260620103586845,0.6334400354867491
1983-04-01,238977835203.98502,980.0,66.0,2361.39,5.0,4.0,6.0,1026688750.0,19.0,232.70229053138272,0.7076923076923077,1.0555555555555556,0.12741388580169938,0.6334400354867491
1983-05-01,241449339573.38333,980.0,66.03333333333333,2361.39,5.0,4.0,6.0,1027815000.0,19.0,234.8402086037424,0.7082051282051283,1.0555555555555556,0.12876576124471428,0.6334400354867491
1983-06-01,243920843942.78168,980.0,66.06666666666666,2361.39,5.0,4.0,6.0,1028941250.0,19.0,236.9781266761021,0.7087179487179488,1.0555555555555556,0.1301176366877292,0.6334400354867491
1983-07-01,246392348312.18,980.0,66.1,2361.39,5.0,4.0,6.0,1030067500.0,19.0,239.11604474846183,0.7092307692307693,1.0555555555555556,0.1314695121307441,0.6334400354867491
1983-08-01,248863852681.57834,980.0,66.13333333333334,2361.39,5.0,4.0,6.0,1031193750.0,19.0,241.25396282082153,0.7097435897435898,1.0555555555555556,0.132821387573759,0.6334400354867491
1983-09-01,251335357050.97668,980.0,66.16666666666667,2361.39,5.0,4.0,6.0,1032320000.0,19.0,243.39188089318122,0.7102564102564103,1.0555555555555556,0.1341732630167739,0.6334400354867491
1983-10-01,253806861420.375,980.0,66.2,2361.39,5.0,4.0,6.0,1033446250.0,19.0,245.52979896554092,0.7107692307692308,1.0555555555555556,0.1355251384597888,0.6334400354867491
1983-11-01,256278365789.77335,980.0,66.23333333333333,2361.39,5.0,4.0,6.0,1034572500.0,19.0,247.66771703790062,0.7112820512820512,1.0555555555555556,0.13687701390280368,0.6334400354867491
1983-12-01,258749870159.17166,980.0,66.26666666666667,2361.39,5.0,4.0,6.0,1035698750.0,19.0,249.80563511026034,0.7117948717948718,1.0555555555555556,0.1382288893458186,0.6334400354867491
1984-01-01,261221374528.57,980.0,66.3,2361.39,5.0,4.0,6.0,1036825000.0,19.0,251.94355318262004,0.7123076923076923,1.0555555555555556,0.1395807647888335,0.6334400354867491
1984-02-01,265313600330.61084,980.0,66.32833333333333,2361.39,5.0,4.0,6.0,1038009583.3333334,19.0,255.55309960140517,0.7127435897435898,1.0555555555555556,0.14157778269167084,0.6334400354867491
1984-03-01,269405826132.65167,980.0,66.35666666666667,2361.39,5.0,4.0,6.0,1039194166.6666666,19.0,259.16264602019027,0.7131794871794872,1.0555555555555556,0.1435748005945082,0.6334400354867491
1984-04-01,273498051934.6925,980.0,66.38499999999999,2361.39,5.0,4.0,6.0,1040378750.0,19.0,262.7721924389754,0.7136153846153847,1.0555555555555556,0.14557181849734555,0.6334400354867491
1984-05-01,277590277736.73334,980.0,66.41333333333333,2361.39,5.0,4.0,6.0,1041563333.3333334,19.0,266.3817388577605,0.7140512820512821,1.0555555555555556,0.1475688364001829,0.6334400354867491
1984-06-01,281682503538.7742,980.0,66.44166666666666,2361.39,5.0,4.0,6.0,1042747916.6666666,19.0,269.9912852765457,0.7144871794871795,1.0555555555555556,0.14956585430302025,0.6334400354867491
1984-07-01,285774729340.815,980.0,66.47,2361.39,5.0,4.0,6.0,1043932500.0,19.0,273.6008316953308,0.714923076923077,1.0555555555555556,0.15156287220585757,0.6334400354867491
1984-08-01,289866955142.85583,980.0,66.49833333333333,2361.39,5.0,4.0,6.0,1045117083.3333334,19.0,277.21037811411594,0.7153589743589743,1.0555555555555556,0.15355989010869492,0.6334400354867491
1984-09-01,293959180944.89667,980.0,66.52666666666667,2361.39,5.0,4.0,6.0,1046301666.6666666,19.0,280.81992453290104,0.7157948717948718,1.0555555555555556,0.15555690801153227,0.6334400354867491
1984-10-01,298051406746.9375,980.0,66.555,2361.39,5.0,4.0,6.0,1047486250.0,19.0,284.4294709516862,0.7162307692307692,1.0555555555555556,0.15755392591436962,0.6334400354867491
1984-11-01,302143632548.97833,980.0,66.58333333333333,2361.39,5.0,4.0,6.0,1048670833.3333334,19.0,288.0390173704713,0.7166666666666667,1.0555555555555556,0.15955094381720697,0.6334400354867491
1984-12-01,306235858351.01917,980.0,66.61166666666666,2361.39,5.0,4.0,6.0,1049855416.6666666,19.0,291.64856378925646,0.7171025641025641,1.0555555555555556,0.16154796172004432,0.6334400354867491
1985-01-01,310328084153.06,980.0,66.64,2361.39,5.0,4.0,6.0,1051040000.0,19.0,295.25811020804156,0.7175384615384616,1.0555555555555556,0.16354497962288167,0.6334400354867491
1985-02-01,309528667260.35333,980.0,66.6675,2361.39,5.0,4.0,6.0,1052352500.0,19.0,294.1454796412433,0.7179615384615385,1.0555555555555556,0.1629624795940853,0.6334400354867491
1985-03-01,308729250367.64667,980.0,66.695,2361.39,5.0,4.0,6.0,1053665000.0,19.0,293.03284907444504,0.7183846153846154,1.0555555555555556,0.16237997956528893,0.6334400354867491
1985-04-01,307929833474.94,980.0,66.7225,2361.39,5.0,4.0,6.0,1054977500.0,19.0,291.9202185076468,0.7188076923076923,1.0555555555555556,0.16179747953649254,0.6334400354867491
1985-05-01,307130416582.23334,980.0,66.75,2361.39,5.0,4.0,6.0,1056290000.0,19.0,290.8075879408485,0.7192307692307692,1.0555555555555556,0.16121497950769617,0.6334400354867491
1985-06-01,306330999689.5267,980.0,66.7775,2361.39,5.0,4.0,6.0,1057602500.0,19.0,289.69495737405026,0.7196538461538462,1.0555555555555556,0.1606324794788998,0.6334400354867491
1985-07-01,305531582796.82,980.0,66.805,2361.39,5.0,4.0,6.0,1058915000.0,19.0,288.582326807252,0.7200769230769231,1.0555555555555556,0.1600499794501034,0.6334400354867491
1985-08-01,304732165904.11334,980.0,66.8325,2361.39,5.0,4.0,6.0,1060227500.0,19.0,287.4696962404537,0.7204999999999999,1.0555555555555556,0.15946747942130704,0.6334400354867491
1985-09-01,303932749011.4067,980.0,66.86,2361.39,5.0,4.0,6.0,1061540000.0,19.0,286.3570656736554,0.7209230769230769,1.0555555555555556,0.15888497939251067,0.6334400354867491
1985-10-01,303133332118.7,980.0,66.8875,2361.39,5.0,4.0,6.0,1062852500.0,19.0,285.24443510685717,0.7213461538461539,1.0555555555555556,0.1583024793637143,0.6334400354867491
1985-11-01,302333915225.99335,980.0,66.91499999999999,2361.39,5.0,4.0,6.0,1064165000.0,19.0,284.1318045400589,0.7217692307692307,1.0555555555555556,0.15771997933491794,0.6334400354867491
1985-12-01,301534498333.2867,980.0,66.9425,2361.39,5.0,4.0,6.0,1065477500.0,19.0,283.01917397326065,0.7221923076923076,1.0555555555555556,0.15713747930612154,0.6334400354867491
1986-01-01,300735081440.58,980.0,66.97,2361.39,5.0,4.0,6.0,1066790000.0,19.0,281.9065434064624,0.7226153846153845,1.0555555555555556,0.15655497927732517,0.6334400354867491
1986-02-01,298406620168.62585,980.0,66.99666666666667,2361.39,5.0,4.0,6.0,1068227083.3333334,19.0,279.3848679374589,0.7230256410256409,1.0555555555555556,0.15512560772247946,0.6334400354867491
1986-03-01,296078158896.6717,980.0,67.02333333333334,2361.39,5.0,4.0,6.0,1069664166.6666666,19.0,276.8631924684554,0.7234358974358974,1.0555555555555556,0.15369623616763378,0.6334400354867491
1986-04-01,293749697624.7175,980.0,67.05,2361.39,5.0,4.0,6.0,1071101250.0,19.0,274.3415169994519,0.7238461538461538,1.0555555555555556,0.15226686461278807,0.6334400354867491
1986-05-01,291421236352.76337,980.0,67.07666666666667,2361.39,5.0,4.0,6.0,1072538333.3333334,19.0,271.8198415304484,0.7242564102564103,1.0555555555555556,0.1508374930579424,0.6334400354867491
1986-06-01,289092775080.8092,980.0,67.10333333333334,2361.39,5.0,4.0,6.0,1073975416.6666667,19.0,269.29816606144493,0.7246666666666667,1.0555555555555556,0.14940812150309668,0.6334400354867491
1986-07-01,286764313808.855,980.0,67.13,2361.39,5.0,4.0,6.0,1075412500.0,19.0,266.7764905924414,0.7250769230769232,1.0555555555555556,0.147978749948251,0.6334400354867491
1986-08-01,284435852536.9008,980.0,67.15666666666667,2361.39,5.0,4.0,6.0,1076849583.3333333,19.0,264.25481512343794,0.7254871794871796,1.0555555555555556,0.1465493783934053,0.6334400354867491
1986-09-01,282107391264.94666,980.0,67.18333333333334,2361.39,5.0,4.0,6.0,1078286666.6666667,19.0,261.7331396544344,0.7258974358974359,1.0555555555555556,0.14512000683855958,0.6334400354867491
1986-10-01,279778929992.9925,980.0,67.21000000000001,2361.39,5.0,4.0,6.0,1079723750.0,19.0,259.21146418543094,0.7263076923076924,1.0555555555555556,0.1436906352837139,0.6334400354867491
1986-11-01,277450468721.0383,980.0,67.23666666666668,2361.39,5.0,4.0,6.0,1081160833.3333333,19.0,256.6897887164274,0.7267179487179488,1.0555555555555556,0.1422612637288682,0.6334400354867491
1986-12-01,275122007449.08417,980.0,67.26333333333334,2361.39,5.0,4.0,6.0,1082597916.6666667,19.0,254.16811324742395,0.7271282051282053,1.0555555555555556,0.14083189217402248,0.6334400354867491
1987-01-01,272793546177.13,980.0,67.29,2361.39,5.0,4.0,6.0,1084035000.0,19.0,251.64643777842045,0.7275384615384617,1.0555555555555556,0.1394025206191768,0.6334400354867491
1987-02-01,276079944585.0375,980.0,67.31416666666667,2361.39,5.0,4.0,6.0,1085501250.0,19.0,254.29471516603235,0.7279102564102565,1.0555555555555556,0.1408995479266208,0.6334400354867491
1987-03-01,279366342992.945,980.0,67.33833333333334,2361.39,5.0,4.0,6.0,1086967500.0,19.0,256.9429925536442,0.7282820512820514,1.0555555555555556,0.14239657523406477,0.6334400354867491
1987-04-01,282652741400.85254,980.0,67.36250000000001,2361.39,5.0,4.0,6.0,1088433750.0,19.0,259.59126994125614,0.7286538461538463,1.0555555555555556,0.14389360254150874,0.6334400354867491
1987-05-01,285939139808.76,980.0,67.38666666666667,2361.39,5.0,4.0,6.0,1089900000.0,19.0,262.239547328868,0.7290256410256412,1.0555555555555556,0.14539062984895273,0.6334400354867491
1987-06-01,289225538216.6675,980.0,67.41083333333333,2361.39,5.0,4.0,6.0,1091366250.0,19.0,264.88782471647994,0.729397435897436,1.0555555555555556,0.14688765715639673,0.6334400354867491
1987-07-01,292511936624.575,980.0,67.435,2361.39,5.0,4.0,6.0,1092832500.0,19.0,267.5361021040918,0.7297692307692308,1.0555555555555556,0.1483846844638407,0.6334400354867491
1987-08-01,295798335032.48254,980.0,67.45916666666668,2361.39,5.0,4.0,6.0,1094298750.0,19.0,270.18437949170374,0.7301410256410257,1.0555555555555556,0.14988171177128468,0.6334400354867491
